id,experience,modality,noise reduction,segmentation,normalization,filteringyn,segmentation_type,normalizationyn
401,S1 in-sample s80 30HB low-HR,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S1 in-sample s80 30HB mid-HR,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S1 in-sample s80 30HB high-HR,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S1 out-of-sample s80 30HB low-HR,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S1 out-of-sample s80 30HB mid-HR,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S1 out-of-sample s80 30HB high-HR,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB low-low,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB low-mid,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB low-high,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB mid-low,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB mid-mid,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB mid-high,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB high-low,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB high-mid,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 in-sample s80 30HB high-high,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB low-low,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB low-mid,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB low-high,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB mid-low,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB mid-mid,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB mid-high,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB high-low,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB high-mid,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
401,S2 out-of-sample s80 30HB high-high,PPG,"Remove PPG with large MA, 0.5-5hz bandpass filter,","waveform segmentation, padding waves to the same length (30 HB)",0-1 normalization,yes,none,yes
61,L1HR binary SVM,PPG,"""cleaned""",10-sample windows with 50% overlap sliding window.,not reported,yes,window,no
61,L3aHR+Resp binary SVM,PPG+microphone,"""cleaned"", auditory clips augmented 102 ways",PPG: 10-sample windows with 50% overlap sliding window. Respiratory: 6 samples augmented 102 ways each,not reported,yes,window,no
61,L1HR unary SVM,PPG,"""cleaned""",10-sample windows with 50% overlap sliding window.,not reported,yes,window,no
61,L3aHR+Resp unary SVM,PPG+microphone,"""cleaned"", auditory clips augmented 102 ways",PPG: 10-sample windows with 50% overlap sliding window. Respiratory: 6 samples augmented 102 ways each,not reported,yes,window,no
495,S1,ECG,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain",20 points segmented around R-peaks,"normalised, no further details",yes,beat,yes
495,S2,ECG,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain",20 points segmented around R-peaks,"normalised, no further details",yes,beat,yes
495,S3,ECG,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain",20 points segmented around R-peaks,"normalised, no further details",yes,beat,yes
495,S4,ECG,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain",20 points segmented around R-peaks,"normalised, no further details",yes,beat,yes
495,S5,ECG,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain",20 points segmented around R-peaks,"normalised, no further details",yes,beat,yes
475,LSTM / PM 1 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,LSTM / PM 2 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,LSTM / PM 3 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,LSTM / PM 4 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,LSTM / PM 5 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,AE / PM 1 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,AE / PM 2 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,AE / PM 3 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,AE / PM 4 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
475,AE / PM 5 subject,ECG,bandpass filtered,fixed length with 22 sample points from the R peak in both time directions,not specified,yes,none,no
460,460.0.1,ECG,"fourth-order Butterworth bandpass filter (1-4 Hz); baseline correction, and dynamic thresholding (to distinguish QRS complexes from muscular activity noise)",fixed-length slicing and heartbeat-based segmentation relying on QRS detection,not specified,yes,beat,no
459,level 1,PPG,"Downsampling to 8 Hz, wavelet transform decomposition",Discreet wavelet transform decomposition splits the input signal into approximation of coefficients and detail coefficients; Each n level is further decomposed into a high and low frequency signal component using a filter bank,not specified,yes,none,no
459,level 2,PPG,"Downsampling to 8 Hz, wavelet transform decomposition",Discreet wavelet transform decomposition splits the input signal into approximation of coefficients and detail coefficients; Each n level is further decomposed into a high and low frequency signal component using a filter bank,not specified,yes,none,no
459,level 3,PPG,"Downsampling to 8 Hz, wavelet transform decomposition",Discreet wavelet transform decomposition splits the input signal into approximation of coefficients and detail coefficients; Each n level is further decomposed into a high and low frequency signal component using a filter bank,not specified,yes,none,no
459,level 4,PPG,"Downsampling to 8 Hz, wavelet transform decomposition",Discreet wavelet transform decomposition splits the input signal into approximation of coefficients and detail coefficients; Each n level is further decomposed into a high and low frequency signal component using a filter bank,not specified,yes,none,no
459,level fusion,PPG,"Downsampling to 8 Hz, wavelet transform decomposition",NA,NA,yes,none,yes
455,time,ECG,Wiener filter designed for muscle noise reduction,Wavelet-based fiducial point detection; R-peak aligned,"ECGs aligned to R-peak; average heartbeat computed; Likely includes amplitude scaling (zero-mean, unit variance)",yes,beat,yes
455,wavelet,ECG,Drift and powerline removal; FIR bandpass filter (1–40 Hz),"R-peak detection, fixed-length (301-sample) heartbeat windows; Beats aligned to R-peaks, then averaged to form one cycle","Amplitude scaled to [−1, 1]",yes,window,yes
455,DL,ECG,Indirectly handled via Pan-Tompkins QRS detection (no separate filter),"R-peak-centered window: 100 samples before, 200 after → total 300 samples","Min–max normalization per beat → scale to [0, 1] for CNN input",yes,window,yes
447,ResNet50 1s Sc2,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,ResNet50 1s Sc4,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,ResNet50 1s Sc10,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,ResNet50 1s Sp2,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,ResNet50 1s Sp4,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,ResNet50 1s Sp10,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,ResNet50 1s Mel2,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
